time,temp,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all
2015-01-01 00:00:00+00:00,272.4914625,267.32499999999993,281.625,1016.4,82.4,2.0,0.0,0.0
2015-01-01 01:00:00+00:00,272.5127,267.32499999999993,281.625,1016.2,82.4,2.0,0.0,0.0
2015-01-01 02:00:00+00:00,272.0991375,266.18600000000004,281.28599999999994,1016.8,82.0,2.4,0.0,0.0
2015-01-01 03:00:00+00:00,272.08946875000004,266.1859999999999,281.28600000000006,1016.6,82.0,2.4,0.0,0.0
2015-01-01 04:00:00+00:00,272.1459,266.1859999999999,281.28600000000006,1016.6,82.0,2.4,0.0,0.0
2015-01-01 05:00:00+00:00,272.024,265.442,280.467,1017.4,82.6,2.4,0.0,0.0
2015-01-01 06:00:00+00:00,272.0584,265.442,280.467,1017.4,82.6,2.4,0.0,0.0
2015-01-01 07:00:00+00:00,272.3466,265.442,280.467,1017.6,82.2,2.4,0.0,0.0
2015-01-01 08:00:00+00:00,273.9936,268.27599999999995,280.751,1018.8,81.2,1.4,0.0,0.0
2015-01-01 09:00:00+00:00,274.1972,268.27599999999995,280.751,1018.8,81.0,1.4,0.0,0.0
2015-01-01 10:00:00+00:00,275.2296,268.27599999999995,280.751,1018.8,76.2,1.4,0.0,0.0
2015-01-01 11:00:00+00:00,282.2453375,276.5056875,285.07400000000007,1019.2,72.4,1.8,0.0,0.0
2015-01-01 12:00:00+00:00,283.00146875,280.28634375,285.07400000000007,1019.2,69.2,1.8,0.0,0.0
2015-01-01 13:00:00+00:00,282.70210000000003,278.7895,285.07399999999996,1019.2,71.4,1.8,0.0,0.0
2015-01-01 14:00:00+00:00,284.35119375000005,282.53765625000005,286.034,1032.2,52.8,2.0,0.0,0.0
2015-01-01 15:00:00+00:00,284.89760624999997,283.30831250000006,286.994,1033.2,51.0,1.8,0.0,0.0
2015-01-01 16:00:00+00:00,281.2869,277.95799999999997,283.7205,1033.2,66.4,2.0,0.0,0.8
2015-01-01 17:00:00+00:00,283.21899375,280.769,285.98565625000003,1034.6,58.8,2.0,0.0,0.4
2015-01-01 18:00:00+00:00,280.994,277.45899999999995,284.37565625,1035.0,68.2,2.0,0.0,1.0
2015-01-01 19:00:00+00:00,279.66695625,274.95118750000006,284.17621875,1025.4,69.4,2.0,0.0,3.2
2015-01-01 20:00:00+00:00,277.19359999999995,271.50750000000005,283.94500000000005,1027.2,81.0,2.0,0.0,3.2
2015-01-01 21:00:00+00:00,275.6182,268.866,283.741,1019.2,84.2,1.8,0.0,4.8
2015-01-01 22:00:00+00:00,275.68559999999997,268.866,283.741,1019.2,83.8,1.8,0.0,0.8
2015-01-01 23:00:00+00:00,274.24226250000004,267.129,282.779,1019.6,84.2,1.4,0.0,4.2
2015-01-02 00:00:00+00:00,274.22813125000005,267.129,282.779,1019.6,84.2,1.6,0.0,2.0
2015-01-02 01:00:00+00:00,274.0337,267.129,282.779,1019.6,84.4,1.4,0.0,3.2
2015-01-02 02:00:00+00:00,273.59266875000003,266.389,281.86400000000003,1019.0,84.8,1.6,0.0,0.0
2015-01-02 03:00:00+00:00,273.45833125,266.389,281.86400000000003,1019.0,84.8,1.6,0.0,0.0
2015-01-02 04:00:00+00:00,273.4648,266.389,281.86400000000003,1019.2,85.0,1.6,0.0,2.0
2015-01-02 05:00:00+00:00,272.92893749999996,265.90200000000004,281.452,1019.8,84.4,1.4,0.0,1.2
2015-01-02 06:00:00+00:00,272.88846875,265.90199999999993,281.452,1019.8,84.6,1.4,0.0,2.6
2015-01-02 07:00:00+00:00,273.169,265.90200000000004,281.452,1019.8,84.2,1.4,0.0,2.4
2015-01-02 08:00:00+00:00,275.02393125,268.83000000000004,282.505,1020.8,83.4,1.6,0.0,4.2
2015-01-02 09:00:00+00:00,275.19746875,268.8299999999999,282.505,1021.0,83.2,1.6,0.0,4.4
2015-01-02 10:00:00+00:00,276.246,268.8299999999999,282.505,1021.0,78.8,1.6,0.0,4.0
2015-01-02 11:00:00+00:00,280.48186875,268.8299999999999,285.845,1021.0,75.2,1.6,0.0,4.4
2015-01-02 12:00:00+00:00,282.91313750000006,276.08400000000006,286.3040000000001,1029.8,63.6,1.6,0.0,4.2
2015-01-02 13:00:00+00:00,283.43940000000003,279.14200000000005,285.845,1021.0,74.0,1.6,0.0,4.4
2015-01-02 14:00:00+00:00,285.725925,284.14165625,287.2833125000001,1037.8,52.0,1.6,0.0,4.0
2015-01-02 15:00:00+00:00,286.10747499999997,284.84534375,287.5536875,1036.8,52.0,1.8,0.0,4.0
2015-01-02 16:00:00+00:00,282.58820000000003,279.8075,285.345,1038.0,68.4,1.6,0.0,8.4
2015-01-02 17:00:00+00:00,284.27000000000004,282.35,286.03331249999997,1036.6,63.0,1.6,0.0,6.8
2015-01-02 18:00:00+00:00,282.05100000000004,279.43431250000003,285.4676875,1036.6,73.6,1.6,0.0,9.8
2015-01-02 19:00:00+00:00,280.1599,276.27700000000004,284.90200000000004,1019.8,82.6,1.6,0.0,10.8
2015-01-02 20:00:00+00:00,278.2275,273.682,284.63199999999995,1029.0,85.0,1.6,0.0,14.2
2015-01-02 21:00:00+00:00,276.623,271.087,284.3620000000001,1020.6,85.4,1.6,0.0,15.6
2015-01-02 22:00:00+00:00,276.6406,271.087,284.3620000000001,1020.4,85.6,1.6,0.0,16.4
2015-01-02 23:00:00+00:00,276.08260000000007,271.087,284.3620000000001,1020.6,85.8,1.6,0.0,14.4
2015-01-03 00:00:00+00:00,275.5153,269.9225,283.885,1025.6,85.6,1.6,0.0,9.6
2015-01-03 01:00:00+00:00,275.0334,268.7579999999999,283.408,1020.2,84.4,1.8,0.0,5.6
2015-01-03 02:00:00+00:00,274.75993125,268.7579999999999,282.8670000000001,1020.0,85.2,1.8,0.0,4.4
2015-01-03 03:00:00+00:00,274.32686875,267.7420000000001,282.8670000000001,1019.8,84.2,1.6,0.0,5.0
2015-01-03 04:00:00+00:00,274.31360000000006,267.7420000000001,282.8670000000001,1019.8,84.2,1.6,0.0,5.2
2015-01-03 05:00:00+00:00,274.30953124999996,267.74199999999996,282.86699999999996,1019.4,84.0,1.8,0.0,6.6
2015-01-03 06:00:00+00:00,273.8546625,267.069,282.219,1019.2,83.6,1.6,0.0,4.4
2015-01-03 07:00:00+00:00,274.0041,267.069,282.219,1019.4,83.2,1.6,0.0,4.4
2015-01-03 08:00:00+00:00,274.7111375,267.06899999999996,282.21900000000005,1019.4,83.0,1.6,0.0,2.4
2015-01-03 09:00:00+00:00,275.9068625,269.77700000000004,283.052,1019.8,84.4,1.8,0.0,2.4
2015-01-03 10:00:00+00:00,276.8661,269.77700000000004,283.052,1019.8,80.6,1.8,0.0,1.2
2015-01-03 11:00:00+00:00,283.74706249999997,277.43831250000005,287.96799999999996,1019.6,76.6,1.8,0.0,1.6
2015-01-03 12:00:00+00:00,284.41853125,280.79565625,287.96799999999996,1019.6,74.0,1.8,0.0,0.8
2015-01-03 13:00:00+00:00,284.1812,279.60900000000004,287.96799999999996,1019.6,76.2,1.8,0.0,1.2
2015-01-03 14:00:00+00:00,285.15559999999994,282.043,287.96799999999996,1019.6,72.0,1.8,0.0,0.0
2015-01-03 15:00:00+00:00,287.198,284.8090000000001,290.323,1018.0,68.0,1.8,0.0,0.0
2015-01-03 16:00:00+00:00,285.18035000000003,280.7105,288.18425,1022.4,71.6,1.6,0.0,0.0
2015-01-03 17:00:00+00:00,285.40399375,282.514,287.59731249999993,1034.4,63.0,1.4,0.0,0.0
2015-01-03 18:00:00+00:00,283.15100625,279.42434374999993,286.62434375,1035.0,71.0,1.2,0.0,0.0
2015-01-03 19:00:00+00:00,281.2858,276.2679999999999,286.11800000000005,1017.8,84.6,1.2,0.0,0.0
2015-01-03 20:00:00+00:00,277.69913125000005,271.252,285.152,1018.4,85.8,1.2,0.0,0.0
2015-01-03 21:00:00+00:00,277.01666875,271.252,283.07,1017.0,76.4,1.2,0.0,0.0
2015-01-03 22:00:00+00:00,277.5143,271.252,285.46,1017.2,73.4,1.4,0.0,0.0
2015-01-03 23:00:00+00:00,276.0756,269.6429999999999,285.65,1016.8,71.2,1.0,0.0,0.0
2015-01-04 00:00:00+00:00,275.8,269.6429999999999,284.65,1016.8,71.8,1.2,0.0,0.0
2015-01-04 01:00:00+00:00,276.033,269.6429999999999,285.35,1016.6,71.8,0.8,0.0,2.0
2015-01-04 02:00:00+00:00,275.82620000000003,268.918,285.55000000000007,1016.0,73.0,1.6,0.0,1.2
2015-01-04 03:00:00+00:00,275.88500000000005,268.918,285.65999999999997,1016.0,73.6,1.8,0.0,2.6
2015-01-04 04:00:00+00:00,275.88520000000005,268.918,284.94999999999993,1015.8,74.2,1.6,0.0,8.0
2015-01-04 05:00:00+00:00,275.77846875,268.47900000000004,284.54999999999995,1015.6,76.8,1.8,0.0,8.0
2015-01-04 06:00:00+00:00,275.72953125,268.47900000000004,283.77,1015.6,77.6,1.8,0.0,12.0
2015-01-04 07:00:00+00:00,276.0565,268.47900000000004,283.94999999999993,1015.6,78.6,1.8,0.06,11.2
2015-01-04 08:00:00+00:00,276.92006875,268.47900000000004,284.15,1016.0,78.0,1.6,0.06,16.8
2015-01-04 09:00:00+00:00,277.97113125,271.38599999999997,285.35,1016.0,78.0,1.4,0.06,17.6
2015-01-04 10:00:00+00:00,278.78740000000005,271.386,287.95,1016.2,76.2,1.4,0.06,17.2
2015-01-04 11:00:00+00:00,279.01486875,271.386,288.05,1016.2,76.2,1.4,0.06,18.4
2015-01-04 12:00:00+00:00,285.91893125,280.48665625,289.35,1015.4,72.4,1.4,0.06,18.4
2015-01-04 13:00:00+00:00,286.0086,280.235,290.05000000000007,1015.2,72.4,1.2,0.06,18.0
2015-01-04 14:00:00+00:00,286.8436,282.1460000000001,289.30499999999995,1021.4,68.0,1.2,0.06,19.2
2015-01-04 15:00:00+00:00,287.55859999999996,282.43500000000006,289.6740000000001,1014.2,67.4,1.0,0.06,20.2
2015-01-04 16:00:00+00:00,287.17719999999997,280.65,289.7420000000001,1014.2,69.8,0.8,0.06,16.0
2015-01-04 17:00:00+00:00,284.73046875,281.63034375000007,288.115,1014.0,77.4,0.8,0.06,17.0
2015-01-04 18:00:00+00:00,281.86893125000006,278.1429999999999,286.87,1014.2,86.4,1.0,0.06,14.0
2015-01-04 19:00:00+00:00,280.1983,275.57349999999997,287.265,1014.4,85.0,1.0,0.06,12.4
2015-01-04 20:00:00+00:00,278.53206875,273.004,287.65999999999997,1014.8,84.8,0.8,0.06,7.4
2015-01-04 21:00:00+00:00,278.03803750000003,273.004,286.2945000000001,1018.2,84.6,0.8,0.06,6.0
2015-01-04 22:00:00+00:00,278.09000000000003,273.004,286.85,1014.6,85.0,0.8,0.06,6.4
2015-01-04 23:00:00+00:00,276.46863125,271.2579999999999,284.87,1017.6,83.4,1.2,0.06,4.4
2015-01-05 00:00:00+00:00,276.11976250000004,271.2579999999999,284.6015,1020.4,86.0,1.0,0.06,4.2
2015-01-05 01:00:00+00:00,275.9745,271.25800000000004,284.25,1014.2,79.6,0.8,0.0,2.4
2015-01-05 02:00:00+00:00,275.62073124999995,271.2579999999999,283.77,1014.0,79.6,1.2,0.0,11.4
2015-01-05 03:00:00+00:00,275.14806875,270.453,282.65,1013.6,81.4,1.0,0.0,10.0
2015-01-05 04:00:00+00:00,275.12919999999997,270.453,282.5400000000001,1013.4,81.6,1.0,0.0,12.8
2015-01-05 05:00:00+00:00,275.76766875,270.453,282.35,1013.2,83.4,0.8,0.0,19.6
2015-01-05 06:00:00+00:00,275.5977375,269.83899999999994,282.25,1013.2,83.4,0.8,0.0,21.0
2015-01-05 07:00:00+00:00,275.81399999999996,269.83899999999994,282.65,1013.2,84.0,0.8,0.0,22.0
2015-01-05 08:00:00+00:00,276.34180000000003,269.83900000000006,282.25,1013.2,83.6,0.8,0.0,23.4
2015-01-05 09:00:00+00:00,277.4924,272.211,282.95000000000005,1013.4,84.2,0.8,0.0,26.8
2015-01-05 10:00:00+00:00,278.51340000000005,271.4340000000001,287.15999999999997,1012.8,78.8,1.2,0.0,21.2
2015-01-05 11:00:00+00:00,280.89106875,272.211,288.26,1013.0,76.0,1.2,0.0,26.0
2015-01-05 12:00:00+00:00,283.58873125,276.64265624999996,288.85,1012.6,76.4,1.2,0.0,13.0
2015-01-05 13:00:00+00:00,284.4702,277.942,289.55999999999995,1012.2,74.2,2.0,0.06,21.2
2015-01-05 14:00:00+00:00,285.11620000000005,279.312,288.058,1010.8,69.8,1.4,0.0,19.4
2015-01-05 15:00:00+00:00,285.3111,280.629,287.702,1019.0,70.4,1.0,0.0,15.2
2015-01-05 16:00:00+00:00,283.04734375,277.1065,286.46921875,1017.4,79.0,1.2,0.06,19.2
2015-01-05 17:00:00+00:00,283.813325,280.03665625,285.96165625,1027.4,78.2,1.2,0.06,13.6
2015-01-05 18:00:00+00:00,282.12066875,278.1273125,285.3523124999999,1027.8,85.0,1.2,0.06,16.0
2015-01-05 19:00:00+00:00,280.00480000000005,274.4765,285.34275,1014.2,82.0,1.6,0.0,19.2
2015-01-05 20:00:00+00:00,277.9974,270.9200000000001,284.95000000000005,1010.0,87.2,1.6,0.0,21.2
2015-01-05 21:00:00+00:00,277.87120000000004,270.9200000000001,285.36,1010.0,88.0,0.6,0.0,21.8
2015-01-05 22:00:00+00:00,277.9524,270.9200000000001,285.65,1009.8,88.6,1.6,0.0,20.8
2015-01-05 23:00:00+00:00,277.08636874999996,270.00299999999993,284.96000000000004,1009.4,87.4,1.6,0.0,26.2
2015-01-06 00:00:00+00:00,276.45173125,269.086,284.27,1009.0,86.4,1.8,0.0,30.0
2015-01-06 01:00:00+00:00,276.3952,269.086,284.15,1009.0,86.0,0.8,0.0,32.4
2015-01-06 02:00:00+00:00,275.6827375,268.26699999999994,284.35,1008.4,85.0,1.4,0.0,22.8
2015-01-06 03:00:00+00:00,275.70306874999994,268.26699999999994,284.65,1008.6,83.6,1.2,0.0,24.2
2015-01-06 04:00:00+00:00,275.45349999999996,268.26699999999994,282.87,1008.4,85.4,1.4,0.0,24.8
2015-01-06 05:00:00+00:00,274.87593749999996,267.92499999999995,282.75,1008.6,86.2,1.2,0.0,45.6
2015-01-06 06:00:00+00:00,274.99166875000003,267.92499999999995,283.03999999999996,1008.6,86.4,1.2,0.0,46.4
2015-01-06 07:00:00+00:00,275.25789999999995,267.92500000000007,282.85,1008.6,83.8,1.2,0.0,50.4
2015-01-06 08:00:00+00:00,277.1484625,273.44499999999994,282.53999999999996,1008.8,88.4,1.0,0.0,51.6
2015-01-06 09:00:00+00:00,277.7145375,273.44499999999994,284.26,1009.0,86.0,1.0,0.0,54.6
2015-01-06 10:00:00+00:00,278.787,273.44500000000005,287.86,1009.0,82.8,1.4,0.0,51.2
2015-01-06 11:00:00+00:00,280.7718,273.44499999999994,286.76,1009.2,78.0,1.0,0.0,54.6
2015-01-06 12:00:00+00:00,282.3664,277.577,286.95000000000005,1009.2,78.2,1.2,0.0,39.6
2015-01-06 13:00:00+00:00,282.9648,278.5880000000001,286.94999999999993,1008.4,77.2,1.2,0.0,23.2
2015-01-06 14:00:00+00:00,283.88973749999997,279.59899999999993,287.124,1008.0,75.6,1.0,0.0,8.8
2015-01-06 15:00:00+00:00,283.98746875,279.59899999999993,287.124,1007.8,75.6,0.8,0.0,20.0
2015-01-06 16:00:00+00:00,281.70739999999995,276.9485000000001,286.6,1008.2,81.8,0.8,0.0,26.0
2015-01-06 17:00:00+00:00,280.4069375,274.298,286.44999999999993,1008.2,85.2,0.6,0.0,23.4
2015-01-06 18:00:00+00:00,279.86746875,274.298,284.85,1008.6,88.0,0.8,0.0,28.4
2015-01-06 19:00:00+00:00,278.76849999999996,272.12799999999993,284.35,1009.2,85.4,0.8,0.0,40.0
2015-01-06 20:00:00+00:00,277.1600625,269.9580000000001,283.85,1009.2,86.4,1.0,0.0,53.0
2015-01-06 21:00:00+00:00,277.08073125,269.9580000000001,283.9,1011.8,87.8,1.2,0.0,54.0
2015-01-06 22:00:00+00:00,277.22476875,269.958,283.95,1009.6,87.2,1.0,0.0,50.8
2015-01-06 23:00:00+00:00,276.8300625,268.79100000000005,284.15,1009.8,86.6,1.0,0.0,52.4
2015-01-07 00:00:00+00:00,276.6989375,268.79100000000005,284.1,1015.8,90.0,1.0,0.0,48.2
2015-01-07 01:00:00+00:00,276.6041,268.79100000000005,284.05000000000007,1010.0,86.6,1.0,0.0,52.8
2015-01-07 02:00:00+00:00,276.24186875,267.626,283.75,1010.4,85.4,1.2,0.06,30.4
2015-01-07 03:00:00+00:00,276.36693125,267.626,284.86,1010.6,86.6,1.4,0.06,32.0
2015-01-07 04:00:00+00:00,276.45869999999996,267.626,284.85,1010.6,86.8,1.2,0.06,31.2
2015-01-07 05:00:00+00:00,275.7166,267.626,283.1700000000001,1010.8,84.8,1.4,0.0,29.6
2015-01-07 06:00:00+00:00,275.62,267.212,282.95000000000005,1010.8,82.0,1.4,0.0,29.6
2015-01-07 07:00:00+00:00,275.6224,267.212,282.75,1011.0,83.6,1.4,0.0,27.2
2015-01-07 08:00:00+00:00,275.8288625,268.17965625,282.92999999999995,1021.6,85.0,1.6,0.12,37.2
2015-01-07 09:00:00+00:00,276.38694375,269.14734375,283.11,1026.0,87.2,2.0,0.12,43.4
2015-01-07 10:00:00+00:00,279.95990625,274.80559374999996,284.97,1014.2,78.2,1.2,0.06,17.4
2015-01-07 11:00:00+00:00,279.88893125,274.9915,284.87,1021.4,82.4,1.6,0.12,28.8
2015-01-07 12:00:00+00:00,282.83286875,279.41034375000004,286.45000000000005,1012.4,76.4,1.2,0.0,8.0
2015-01-07 13:00:00+00:00,282.9224,278.8829999999999,285.9565,1016.6,74.8,1.2,0.12,10.4
2015-01-07 14:00:00+00:00,283.2955375,281.71399999999994,284.33065624999995,1030.2,71.0,1.4,0.12,24.0
2015-01-07 15:00:00+00:00,283.89326875,282.4200000000001,284.85334375,1029.8,69.8,1.4,0.12,20.8
2015-01-07 16:00:00+00:00,281.0254,277.9554999999999,283.8304999999999,1030.4,80.8,1.4,0.12,17.6
2015-01-07 17:00:00+00:00,282.7783375,280.385,284.68500000000006,1029.6,75.2,1.2,0.12,14.4
2015-01-07 18:00:00+00:00,281.06566875000004,277.644,283.7606875,1030.2,82.2,1.4,0.12,11.2
2015-01-07 19:00:00+00:00,279.49165000000005,273.08950000000004,284.6065,1022.0,78.6,1.4,0.0,9.2
2015-01-07 20:00:00+00:00,277.62093125,269.744,284.65,1019.8,84.2,1.4,0.0,6.4
2015-01-07 21:00:00+00:00,277.30366875,269.744,284.75,1020.0,84.8,1.4,0.0,6.4
2015-01-07 22:00:00+00:00,276.88930000000005,268.90150000000006,284.65,1020.2,85.2,1.4,0.0,10.0
2015-01-07 23:00:00+00:00,276.20506875,268.05899999999997,284.54999999999995,1020.6,85.2,1.6,0.0,13.6
2015-01-08 00:00:00+00:00,276.60273125000003,268.0590000000001,284.55000000000007,1020.6,85.4,1.6,0.0,13.6
2015-01-08 01:00:00+00:00,276.21349999999995,267.7175,284.35,1020.8,85.4,1.6,0.0,10.4
2015-01-08 02:00:00+00:00,275.78133125,267.376,284.15,1021.0,86.8,1.8,0.0,5.6
2015-01-08 03:00:00+00:00,275.50046875000004,267.376,283.85,1021.4,86.8,1.8,0.0,6.4
2015-01-08 04:00:00+00:00,275.3487,267.376,283.85,1021.4,87.0,1.4,0.0,4.8
2015-01-08 05:00:00+00:00,275.14480000000003,267.376,283.45000000000005,1021.4,87.0,1.8,0.0,6.4
2015-01-08 06:00:00+00:00,274.8442,266.774,283.35,1022.0,86.6,1.4,0.0,0.8
2015-01-08 07:00:00+00:00,274.9282,266.774,283.25,1022.8,86.4,1.4,0.0,1.2
2015-01-08 08:00:00+00:00,274.6651375,266.774,283.0400000000001,1022.8,86.4,1.4,0.0,0.0
2015-01-08 09:00:00+00:00,276.32286875,269.524,283.0400000000001,1024.0,87.4,1.8,0.0,0.0
2015-01-08 10:00:00+00:00,278.73850000000004,269.524,287.26,1024.2,77.4,1.8,0.0,6.8
2015-01-08 11:00:00+00:00,279.13826875000007,269.524,287.6600000000001,1024.4,74.2,1.8,0.0,4.4
2015-01-08 12:00:00+00:00,283.64753125,278.95165625000004,287.25,1024.8,71.2,1.6,0.0,9.0
2015-01-08 13:00:00+00:00,283.8505,277.9565,287.9599999999999,1024.4,69.6,1.4,0.0,6.8
2015-01-08 14:00:00+00:00,285.7788,282.246,288.35,1024.4,61.6,1.8,0.0,20.0
2015-01-08 15:00:00+00:00,286.204,282.572,289.05000000000007,1024.8,60.2,2.2,0.0,20.0
2015-01-08 16:00:00+00:00,284.52645,280.352,287.71475,1025.0,65.6,2.0,0.0,18.4
2015-01-08 17:00:00+00:00,283.91939999999994,281.51,287.22665625,1033.0,69.4,1.8,0.0,13.6
2015-01-08 18:00:00+00:00,282.2158,278.39699999999993,285.93034375,1029.4,75.0,1.6,0.0,13.6
2015-01-08 19:00:00+00:00,280.59430000000003,275.284,284.634,1026.6,79.4,1.6,0.0,14.8
2015-01-08 20:00:00+00:00,278.46539999999993,270.33399999999995,283.65,1027.4,78.6,2.4,0.0,14.4
2015-01-08 21:00:00+00:00,278.66040000000004,270.33399999999995,282.94999999999993,1027.6,76.6,2.0,0.0,15.2
2015-01-08 22:00:00+00:00,278.2894,270.33400000000006,282.53999999999996,1028.0,78.6,2.4,0.0,7.6
2015-01-08 23:00:00+00:00,277.2884,269.294,282.75,1028.4,77.4,1.4,0.0,11.2
2015-01-09 00:00:00+00:00,277.1074,269.2940000000001,283.54999999999995,1028.4,76.6,1.4,0.0,6.4
2015-01-09 01:00:00+00:00,276.74879999999996,269.2940000000001,283.45000000000005,1028.2,77.2,1.6,0.0,11.6
2015-01-09 02:00:00+00:00,276.5186,269.24800000000005,283.15,1028.4,74.8,1.4,0.0,3.4
2015-01-09 03:00:00+00:00,276.7392,269.24799999999993,283.55000000000007,1028.4,73.2,1.2,0.0,5.2
2015-01-09 04:00:00+00:00,276.6307,269.24800000000005,284.76,1028.4,72.6,1.4,0.0,6.4
2015-01-09 05:00:00+00:00,275.87993124999997,269.495,282.03649999999993,1034.4,81.0,1.4,0.0,8.4
2015-01-09 06:00:00+00:00,275.51246875000004,269.16200000000003,281.1700000000001,1028.6,77.2,1.4,0.0,9.8
2015-01-09 07:00:00+00:00,275.78110000000004,269.16200000000003,281.06000000000006,1028.6,75.6,1.4,0.0,3.6
2015-01-09 08:00:00+00:00,275.52426875000003,269.16200000000003,280.95000000000005,1028.8,76.4,1.4,0.0,7.4
2015-01-09 09:00:00+00:00,276.62493125000003,270.453,283.105,1029.4,75.4,1.4,0.0,3.6
2015-01-09 10:00:00+00:00,279.822,271.744,285.26,1029.2,69.6,1.8,0.0,9.2
2015-01-09 11:00:00+00:00,281.25826874999996,277.7534999999999,285.755,1029.6,68.6,1.8,0.0,2.4
2015-01-09 12:00:00+00:00,284.79093124999997,281.52865625000004,287.75,1029.6,63.0,2.2,0.0,4.8
2015-01-09 13:00:00+00:00,285.11990000000003,281.0635,289.35,1029.2,62.6,2.4,0.0,0.0
2015-01-09 14:00:00+00:00,286.31806874999995,283.7629999999999,290.95000000000005,1028.8,58.6,2.6,0.0,4.8
2015-01-09 15:00:00+00:00,286.9275375,285.1625,289.956,1034.0,58.0,2.4,0.0,3.2
2015-01-09 16:00:00+00:00,284.3872375,280.9381875,286.82040625,1029.2,67.6,2.4,0.0,3.6
2015-01-09 17:00:00+00:00,285.643325,283.275,288.225,1036.4,65.6,1.8,0.0,1.0
2015-01-09 18:00:00+00:00,283.74966875,279.98800000000006,287.188,1032.8,73.2,1.8,0.0,0.4
2015-01-09 19:00:00+00:00,282.9163,276.701,286.15100000000007,1028.6,71.4,1.4,0.0,0.0
2015-01-09 20:00:00+00:00,281.6024625,274.85934375,284.9343124999999,1033.2,77.4,1.6,0.0,0.0
2015-01-09 21:00:00+00:00,279.88673750000004,273.0176562500001,284.16765624999994,1036.4,81.4,1.6,0.0,0.0
2015-01-09 22:00:00+00:00,279.67788125,273.001,283.80099999999993,1034.2,81.0,1.8,0.0,0.0
2015-01-09 23:00:00+00:00,277.59265625,270.55100000000004,283.3343125,1039.8,86.2,1.6,0.0,0.0
2015-01-10 00:00:00+00:00,277.014325,269.92600000000004,282.94265625,1039.4,87.0,1.6,0.0,0.0
2015-01-10 01:00:00+00:00,277.90099999999995,269.76975000000004,282.4615,1030.0,75.8,1.8,0.0,0.0
2015-01-10 02:00:00+00:00,277.7248,269.30100000000004,282.0400000000001,1026.6,73.4,1.8,0.0,0.0
2015-01-10 03:00:00+00:00,276.8139,268.9290000000001,282.567,1026.4,76.2,1.6,0.0,0.0
2015-01-10 04:00:00+00:00,277.81960000000004,268.557,284.15,1025.6,70.6,3.0,0.0,0.0
2015-01-10 05:00:00+00:00,276.88453749999996,268.5185,282.317,1025.2,73.2,2.0,0.0,0.0
2015-01-10 06:00:00+00:00,277.86606875,268.48,285.25,1024.0,68.0,2.6,0.0,0.0
2015-01-10 07:00:00+00:00,278.00480000000005,268.028,285.75,1024.0,67.4,2.4,0.0,0.0
2015-01-10 08:00:00+00:00,278.74386875,269.22434375,286.25,1027.8,68.6,2.2,0.0,0.0
2015-01-10 09:00:00+00:00,278.72543125000004,270.42065625,284.14465625,1031.8,73.0,1.8,0.0,0.0
2015-01-10 10:00:00+00:00,280.8348,271.256,287.36,1023.6,63.2,1.4,0.0,2.4
2015-01-10 11:00:00+00:00,282.4655375,277.32499999999993,287.2710000000001,1029.0,70.2,2.2,0.0,1.2
2015-01-10 12:00:00+00:00,286.2240625,283.033,290.85,1022.2,62.8,2.6,0.0,2.4
2015-01-10 13:00:00+00:00,286.91060000000004,282.87699999999995,292.4,1021.6,61.6,3.6,0.0,0.0
2015-01-10 14:00:00+00:00,287.94246250000003,283.72265625,293.95000000000005,1021.2,58.6,4.6,0.0,0.0
2015-01-10 15:00:00+00:00,288.2387375,284.51234375,292.6809999999999,1020.2,59.6,3.0,0.0,0.0
2015-01-10 16:00:00+00:00,288.3086,282.98900000000015,294.85,1019.6,59.4,2.2,0.0,0.0
2015-01-10 17:00:00+00:00,286.3397,280.60799999999995,291.231,1019.0,66.2,1.6,0.0,0.0
2015-01-10 18:00:00+00:00,284.1444,275.914,291.04999999999995,1018.8,72.4,2.0,0.0,0.0
2015-01-10 19:00:00+00:00,283.8772,276.38,290.9,1018.6,71.6,2.4,0.0,0.0
2015-01-10 20:00:00+00:00,282.74073125,274.45565624999995,290.75,1025.6,74.6,2.6,0.0,0.0
2015-01-10 21:00:00+00:00,281.62446874999995,272.53134375,290.15,1021.0,73.4,2.0,0.0,0.0
2015-01-10 22:00:00+00:00,280.63439999999997,270.6070000000001,289.55000000000007,1018.0,70.6,1.6,0.0,0.0
2015-01-10 23:00:00+00:00,279.75826875000007,269.7515000000001,289.0,1017.2,70.2,2.4,0.0,0.0
2015-01-11 00:00:00+00:00,279.00833124999997,268.8960000000001,288.44999999999993,1017.6,68.8,3.2,0.0,0.0
2015-01-11 01:00:00+00:00,279.2393,268.8960000000001,288.05000000000007,1017.6,69.0,4.2,0.0,4.8
2015-01-11 02:00:00+00:00,279.28933125000003,268.8960000000001,287.65,1017.2,69.8,5.4,0.0,3.2
2015-01-11 03:00:00+00:00,277.46506875,268.5925,286.1885,1017.4,74.6,3.2,0.0,7.2
2015-01-11 04:00:00+00:00,279.5466,268.289,288.15,1017.0,68.8,1.6,0.06,10.8
2015-01-11 05:00:00+00:00,277.36590000000007,268.1170000000001,286.3835,1017.4,74.8,1.8,0.06,20.4
2015-01-11 06:00:00+00:00,279.091,267.94499999999994,287.85,1017.2,70.4,2.8,0.06,29.8
2015-01-11 07:00:00+00:00,278.9273,267.94500000000005,287.85,1017.6,71.0,2.8,0.18,28.4
